created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 14:28:26 +0000 2023;1734218590977761714;"Hallo Sobat Muda Indonesia!!  NOBAR DEBAT CAPRES 2024 SE - INDONESIA  Orang Muda Ganjar “Mari Berpolitik Tanpa Basa-Basi!!” . #orangmudaganjar #ganjarranbutputih #orangmudaganjar2024 #omg2024 #ganjar_pranowo #ganjarforpresident2024 #ganjar2024 #ganjarpranowo #ganjarpranowo https://t.co/s30Sp5uq5c";0;0;0;0;in;1176465683095244800;1734218590977761714;orangmudaganjar;https://twitter.com/orangmudaganjar/status/1734218590977761714
Mon Dec 11 14:27:28 +0000 2023;1734218346458120357;"@tvOneNews Calon Pemimpin yang bijaksana dalam situasi apapun GANJAR-MAHFUD Bisa m3nang";0;1;0;0;in;1731732499540418562;1734151344599277851;lamlim234;https://twitter.com/lamlim234/status/1734218346458120357
Mon Dec 11 14:27:28 +0000 2023;1734218343924809969;"Wahai Rakyat Indonesia Di Seluruh Jagat Negri Indonesia Maupun Luar Negri Pilihlah Presiden Dan WakilbPresiden Yang Jujur Cerdas Integritas Untuk Seluruh Rakyat Indonesia Pilihlah Pak Ganjar Mahfud Jangan Mau Di Bohongi Oleh Calon Lainya Yang Gak Punyak Integritas Terhadap Rakyat https://t.co/Nk2JEsckE4";0;0;0;0;in;1610174416020987904;1734218343924809969;MohammadKhafid3;https://twitter.com/MohammadKhafid3/status/1734218343924809969
Mon Dec 11 14:26:55 +0000 2023;1734218205798043917;"@Beritasatu Ganjar-Mahfud, bukan cuma capres-cawapres, tapi duo kece yang bakalan bawa indonesia makmur! pasti m3nang 🤟";0;0;0;0;in;1300374893964517376;1734177106362523788;JekkyStar;https://twitter.com/JekkyStar/status/1734218205798043917
Mon Dec 11 14:25:30 +0000 2023;1734217851073188082;"Aksi damai ini menjadi bentuk konkret dari dukungan mahasiswa Yogyakarta terhadap Ganjar Pranowo sebagai Calon Presiden @jorgianaaa  https://t.co/U1S94lKQSG";0;0;0;0;in;1691469751216943105;1734217851073188082;mrifkirmdhn;https://twitter.com/mrifkirmdhn/status/1734217851073188082
Mon Dec 11 14:25:19 +0000 2023;1734217806546194840;"Yakin Milih Ganjar Pranowo, Capres No 3 adalah pemimpin yang memiliki visi jelas untuk kemajuan bangsa.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734217806546194840;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734217806546194840
Mon Dec 11 14:25:18 +0000 2023;1734217800338624799;"Yakin Milih Ganjar Pranowo, Capres No 3 adalah pemimpin yang memiliki visi jelas untuk kemajuan bangsa.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734217800338624799;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734217800338624799
Mon Dec 11 14:23:45 +0000 2023;1734217409983381525;"Warga Banten bersyukur memiliki pemimpin calon seperti Ganjar yang berkomitmen dalam meningkatkan kesejahteraan guru ngaji @calonrichonti  https://t.co/l9tPVZcqK4";0;0;0;0;in;1679318458033659904;1734217409983381525;pujiantooo37552;https://twitter.com/pujiantooo37552/status/1734217409983381525
Mon Dec 11 14:21:15 +0000 2023;1734216780187648010;"@cnbcindonesia Manteb juga ini! Ganjar pantas jadi calon presiden, pengalaman dan dedikasinya luar biasa, m3nang!";0;0;0;1;in;572646091;1734172775613649083;0x_PAR;https://twitter.com/0x_PAR/status/1734216780187648010
Mon Dec 11 14:20:38 +0000 2023;1734216626403443191;"Mahasiswa Yogyakarta mendukung Ganjar Pranowo sebagai Calon Presiden dengan keyakinan bahwa beliau dapat membawa perubahan positif bagi bangsa @athwari00  https://t.co/FfrfVFGbgX";0;0;0;0;in;1691359492817231872;1734216626403443191;SafitSafitriani;https://twitter.com/SafitSafitriani/status/1734216626403443191
Mon Dec 11 14:20:21 +0000 2023;1734216556425425241;"Jangan Golput, pilih Capres No 3 Ganjar Pranowo Mahfud MD. Bersama, kita bisa membangun masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734216556425425241;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734216556425425241
Mon Dec 11 14:20:18 +0000 2023;1734216540331876467;"Jangan Golput, pilih Capres No 3 Ganjar Pranowo Mahfud MD. Bersama, kita bisa membangun masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734216540331876467;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734216540331876467
Mon Dec 11 14:19:12 +0000 2023;1734216265752092832;"@fefeniaku Misalkan saja, hanya Ganjar tok yg pernah nonton bokep, 5 calon lain sama sekali tidak pernah Lalu kenapa? Apakah otomatis calon lain jadi malaikat yg tdk pernah punya dosa apapun? Mbuzer ya mbuzer, tapi mbok jangan kelewatan gobloknya Goblok dikit masih boleh lah";0;0;0;0;in;193991278;1734214627322703973;SamSoegi;https://twitter.com/SamSoegi/status/1734216265752092832
Mon Dec 11 14:15:22 +0000 2023;1734215299069550771;"Pilih Capres No 3 Ganjar Pranowo Mahfud MD. Suara Anda adalah kekuatan untuk perubahan.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734215299069550771;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734215299069550771
Mon Dec 11 14:15:21 +0000 2023;1734215297840615556;"Pilih Capres No 3 Ganjar Pranowo Mahfud MD. Suara Anda adalah kekuatan untuk perubahan.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734215297840615556;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734215297840615556
Mon Dec 11 14:15:03 +0000 2023;1734215222829977946;"Warga Banten yakin, capres Ganjar Mahfud akan membawa angin segar untuk dunia pendidikan, terutama dalam peningkatan gaji guru ngaji @blueegodream94  https://t.co/6nqglmM0qJ";0;0;0;0;in;1679055751988531201;1734215222829977946;sitirahmwt;https://twitter.com/sitirahmwt/status/1734215222829977946
Mon Dec 11 14:14:25 +0000 2023;1734215063282897143;"Menyambut hangat program capres Ganjar yang akan memberikan dampak positif terhadap sektor pendidikan, khususnya bagi guru ngaji @callm3_ci  https://t.co/RnIpzl53oU";0;0;0;0;in;1678306820933435392;1734215063282897143;JanuarArif1n;https://twitter.com/JanuarArif1n/status/1734215063282897143
Mon Dec 11 14:14:16 +0000 2023;1734215023353110696;"@eddy_widodo_165 Calon Pemimpin yang bijaksana dalam situasi apapun GANJAR-MAHFUD Bisa m3nang";0;0;0;0;in;1731732499540418562;1734141437485404527;lamlim234;https://twitter.com/lamlim234/status/1734215023353110696
Mon Dec 11 14:13:54 +0000 2023;1734214930625441840;"Ganjar Nilai Waktu Debat Capres Tak Bisa Akomodir Seluruh Tema https://t.co/x1ilGalCbQ";0;0;0;0;in;598959076;1734214930625441840;20detik;https://twitter.com/20detik/status/1734214930625441840
Mon Dec 11 14:13:18 +0000 2023;1734214779798163557;"@cnbcindonesia Tak akan kelain capres Hanya ada pak Ganjar Pranowo... Pwt BMS Jateng😍 , Salam 3 jari salam kem3nangan 🤟";0;0;0;0;in;1709923574965051392;1734172775613649083;Jarun_ner;https://twitter.com/Jarun_ner/status/1734214779798163557
Mon Dec 11 14:10:58 +0000 2023;1734214191664537960;"@Nduklala2 @ganjarpranowo Daya tarik karismatik Ganjar bersama dengan dedikasinya terhadap kesejahteraan rakyat menciptakan formula yang menjanjikan keberhasilan dan mem3nangkan hati pemilih, menjadi aset penting dalam mencapai kemenangan sebagai calon presiden.";0;2;0;0;in;1726578388310355968;1734073449461711294;Awas_Panas9;https://twitter.com/Awas_Panas9/status/1734214191664537960
Mon Dec 11 14:10:22 +0000 2023;1734214042753908762;"Yakin Milih Ganjar Pranowo, karena Capres No 3 adalah pemimpin yang berkomitmen untuk kebaikan rakyat.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734214042753908762;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734214042753908762
Mon Dec 11 14:10:21 +0000 2023;1734214037288673297;"Yakin Milih Ganjar Pranowo, karena Capres No 3 adalah pemimpin yang berkomitmen untuk kebaikan rakyat.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734214037288673297;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734214037288673297
Mon Dec 11 14:10:00 +0000 2023;1734213951272218849;"Dukungan penuh warga Banten untuk Ganjar-Mahfud, terutama dalam mewujudkan program capres yang progresif di bidang pendidikan @bluebrunie  https://t.co/RkzWkGCAMO";0;0;0;0;in;1677886480457560067;1734213951272218849;rezamaulana991;https://twitter.com/rezamaulana991/status/1734213951272218849
Mon Dec 11 14:09:35 +0000 2023;1734213846808891439;"@cnbcindonesia sukses dan sehat selalu calon pemimpin Indonesia, kami mengharapkan bapak ganjar m3nang yaa🤟🏻";0;0;0;0;in;1729478257970708480;1734181108412293146;yayak1770111;https://twitter.com/yayak1770111/status/1734213846808891439
Mon Dec 11 14:09:19 +0000 2023;1734213777992942075;"Mendukung penuh Ganjar-Mahfud karena program capres Ganjar di Jawa Tengah akan diterapkan secara nasional, membawa manfaat luas @cali__cow  https://t.co/P7lI9B3PMK";0;0;0;0;in;1677569909226864640;1734213777992942075;fitriyuyun9;https://twitter.com/fitriyuyun9/status/1734213777992942075
Mon Dec 11 14:09:10 +0000 2023;1734213740525146477;"@Kimberley_2024 masa seorang capres salah dan menunjukkan kegoblokannya kita harus diam?? dasar antek orba luu pendukung BOTOL";0;0;0;0;in;4327767569;1734100903974805841;Ganjar_menang;https://twitter.com/Ganjar_menang/status/1734213740525146477
Mon Dec 11 14:02:06 +0000 2023;1734211963218285021;"@ganjarpranowo Siap Hadirkan Internet Gratis, Cepat dan Merata untuk Anak Sekolah  Calon Presiden Ganjar Pranowo menyatakan dirinya mempunyai komitmen untuk mempercepat pembangunan nasional. Salah satu caranya yakni dengan menghadirkan kualitas internet super cepat, gratis dan… https://t.co/2DNClk1j91";0;1;2;10;in;435004096;1734211963218285021;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1734211963218285021
Mon Dec 11 14:01:09 +0000 2023;1734211724507853089;"Calon Wakil Presiden (cawapres) Mahfud MD kemudian menyinggung terkait  program unggulannya bersama pasangannya Ganjar yakni Gaspol.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024";0;0;0;1;in;755540137;1734211722263879861;ArdhianPangestu;https://twitter.com/ArdhianPangestu/status/1734211724507853089
Mon Dec 11 14:00:56 +0000 2023;1734211666399937022;"Warga Banten antusias menyambut program capres Ganjar yang akan memberikan solusi konkret bagi guru ngaji @callmepiw_  https://t.co/0Okzfq93ZG";0;0;0;0;in;1679022727494242306;1734211666399937022;neneng_abdullah;https://twitter.com/neneng_abdullah/status/1734211666399937022
Mon Dec 11 14:00:01 +0000 2023;1734211438565028146;"Aki ngarepin Capres Cawapres andalan kita ngerujak Si Gemoy dan Samsul di Debat Resmi KPU.   Selasa 12 Desember 2023 besok, Ganjar dan Mahfud bakal unjuk visi misinya secara resmi dan siap beradu argumen untuk mempertahankannya.   Dan tentu saja, tanpa joget²!! . . https://t.co/3VE1zAYQTr";1;21;37;178;in;2542665199;1734211438565028146;YRadianto;https://twitter.com/YRadianto/status/1734211438565028146
Mon Dec 11 13:59:05 +0000 2023;1734211204338651196;"Dalam suasana penuh semangat, mahasiswa Yogya memberikan dukungan tanpa pamrih kepada Ganjar Pranowo sebagai calon presiden @asliduaorang  https://t.co/Wr0sYF1ZEw";0;0;0;0;in;1687372344560644096;1734211204338651196;ganendrafd;https://twitter.com/ganendrafd/status/1734211204338651196
Mon Dec 11 13:58:12 +0000 2023;1734210981189046373;"Ganjar Akui Debat Capres-Cawapres di KPU Tak Bisa Akomodir Semua Tema https://t.co/OxC1HxITby #KLYNews";0;0;0;1;in;47596019;1734210981189046373;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1734210981189046373
Mon Dec 11 13:55:57 +0000 2023;1734210414601437577;"VISI MISI Calon Presiden &amp  Calon Wakil Presiden Ganjar Pranowo - Mahfud MD bisa kamu lihat selengkapnya di https://t.co/8zl2uTSp8I https://t.co/ecXJWOUcq0";0;0;0;1;in;39074801;1734210403755016627;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1734210414601437577
Mon Dec 11 13:55:54 +0000 2023;1734210403755016627;"Pasangan capres-cawapres nomor urut 3 @ganjar_pranowo dan @mohmahfudmd siap jalani debat pertama yang akan digelar KPU pada Selasa, 12 Desember 2023.   #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/gK20dsnIZq";0;1;2;11;in;39074801;1734210403755016627;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1734210403755016627
Mon Dec 11 13:55:45 +0000 2023;1734210364676702595;"Capres no. urut 3 @ganjarpranowo mengisi akhir pekannya dengan berolahraga mengitari kawasan CFD Sudirman-Thamrin Jakarta, Minggu (10/12/2023) pagi.  Ganjar terlebih dahulu menaiki LRT dari stasiun Kuningan mengarah ke stasiun Dukuh Atas.  #SahabatGanjar #GanjarMahfud2024 https://t.co/YWLmY2fVjG";0;0;1;3;in;1103685040402132992;1734210364676702595;Setengah_Hatie;https://twitter.com/Setengah_Hatie/status/1734210364676702595
Mon Dec 11 13:55:14 +0000 2023;1734210235923857719;"Yakin Milih Ganjar Pranowo, karena Capres No 3 memiliki visi dan dedikasi untuk kemajuan bangsa.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734210235923857719;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734210235923857719
Mon Dec 11 13:55:14 +0000 2023;1734210235454169250;"Yakin Milih Ganjar Pranowo, karena Capres No 3 memiliki visi dan dedikasi untuk kemajuan bangsa.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734210235454169250;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734210235454169250
Mon Dec 11 13:55:00 +0000 2023;1734210175639457892;"Warga Banten berharap program capres Ganjar di Jawa Tengah dapat diterapkan secara merata di seluruh tanah air @bluejsun  https://t.co/CbN3vElpEa";0;0;0;0;in;1677220505596854273;1734210175639457892;jikrisapta3;https://twitter.com/jikrisapta3/status/1734210175639457892
Mon Dec 11 13:54:43 +0000 2023;1734210105363562505;"@antaranews Calon ibu negara kita ini positif vibes sekali 😍 bismillah ya Bu semoga pak Ganjar m3nang";0;0;0;0;in;1729526800542572544;1734105258413203941;Jeannenamira;https://twitter.com/Jeannenamira/status/1734210105363562505
Mon Dec 11 13:54:37 +0000 2023;1734210076746133909;"Calon Wakil Presiden (cawapres) Mahfud MD kemudian menyinggung terkait  program unggulannya bersama pasangannya Ganjar yakni Gaspol.  #SahabatGanjar https://t.co/iHiRUhuyXD";0;0;4;12;in;940486643546386432;1734210009712734634;__RismaWidiono_;https://twitter.com/__RismaWidiono_/status/1734210076746133909
Mon Dec 11 13:53:43 +0000 2023;1734209850249482513;"Sekjen Partai Demokrasi Indonesia Perjuangan (PDIP) sekaligus Sekretaris TPN Ganjar-Mahfud, Hasto Kristiyanto mengatakan gimik politik yang ditunjukkan calon Presiden nomor urut 2 Prabowo Subianto melalui joget 'gemoy', menjadi pembeda dengan sosok Presiden Joko Widodo (Jokowi).… https://t.co/kV0MFe0hiu";0;0;1;0;in;46693036;1734209850249482513;inilahdotcom;https://twitter.com/inilahdotcom/status/1734209850249482513
Mon Dec 11 13:53:37 +0000 2023;1734209826102890862;"@VIVAcoid Calon pemimpin yang menjunjung tinggi rasa toleransi, keren pak ganjar 🤟";0;0;0;0;in;1398117829656776704;1734167446716920203;Hestiayu2807;https://twitter.com/Hestiayu2807/status/1734209826102890862
Mon Dec 11 13:53:15 +0000 2023;1734209736839704604;"@yusuf_lombok87 @icikiwir_08 @PDI_Perjuangan @ganjarpranowo @Dennysiregar7 @adearmando61 @BANGSAygSUJUD @gtobing2903 @iam_zelt @ignasbowo @mas_veel @PS_presiden2024 @tjitrosoenarjo1 @mpoklela7 Really...? Atau bukannya kalian mendukung  Capres Den Bokep Ganjar Pranowo? Jangan sok ideal begitu deh! Malu sama rekam jejak, Hehehe! Kok sampai segitunya menghujat Keluarga dan sampai cucu Pak Jokowi ?  Helloowww.! Masih waras kan Bro !? Ini contohnya, Penjilat tingkat dewa! https://t.co/Vbm0HjgwkV";0;1;0;2;in;1366617421;1734000208718262458;OppungTp;https://twitter.com/OppungTp/status/1734209736839704604
Mon Dec 11 13:51:47 +0000 2023;1734209365476090127;"@kumparan Calon Pemimpin yang bijaksana dalam situasi apapun GANJAR-MAHFUD Bisa m3nang";0;0;0;0;in;1731732499540418562;1733831699254194397;lamlim234;https://twitter.com/lamlim234/status/1734209365476090127
Mon Dec 11 13:50:52 +0000 2023;1734209135330418824;"8 Survei Terbaru Capres di Pilpres RI, Anies-Prabowo-Ganjar https://t.co/VfcJeSmVlU #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/2jlIP0u7fK";0;1;0;0;in;1641830722834161664;1734209135330418824;seledingtekell;https://twitter.com/seledingtekell/status/1734209135330418824
Mon Dec 11 13:50:49 +0000 2023;1734209124324499646;"@VIVAcoid Mantapplah calon presiden satu ini,,rasa toleransinya sangat tinggi dan bisa mengayomi rakyat.. Dukung terosss Ganjar Mahfud🤟";0;0;0;1;in;1120235112333864960;1734167446716920203;FriciNovia;https://twitter.com/FriciNovia/status/1734209124324499646
Mon Dec 11 13:50:47 +0000 2023;1734209114719617486;"Warga Banten optimis, program capres Ganjar di Jawa Tengah akan membawa keberhasilan yang sama jika diterapkan nasional @blacksvnshine  https://t.co/1KpZcvf41Q";0;0;0;0;in;1679172425634938881;1734209114719617486;arifsaptaaaa;https://twitter.com/arifsaptaaaa/status/1734209114719617486
Mon Dec 11 13:50:35 +0000 2023;1734209062567567477;"Dukungan warga Banten tidak hanya sekadar simpati, tapi nyata dalam mendukung program capres Ganjar-Mahfud @bluerbies0  https://t.co/8Mokmz1SaK";0;0;0;0;in;1678667764217819136;1734209062567567477;ali_munawar71;https://twitter.com/ali_munawar71/status/1734209062567567477
Mon Dec 11 13:50:16 +0000 2023;1734208984859488709;"Jangan Golput, pilih Capres No 3 Ganjar Pranowo Mahfud MD. Satukan suara demi Indonesia yang lebih maju.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734208984859488709;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734208984859488709
Mon Dec 11 13:50:16 +0000 2023;1734208982313545909;"Jangan Golput, pilih Capres No 3 Ganjar Pranowo Mahfud MD. Satukan suara demi Indonesia yang lebih maju.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734208982313545909;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734208982313545909
Mon Dec 11 13:46:52 +0000 2023;1734208130073219299;"@tpdGMjabar @ganjar_pranowo @mohmahfudmd @ganjarpranowo Kami yakin gagasan pak Mahfud pasti paling pas, karena beliau calon pemimpin bangsa Indonesia yang layak 🤟";0;0;0;0;in;1729120334459420672;1734168373259538634;RafiDarmawan4p;https://twitter.com/RafiDarmawan4p/status/1734208130073219299
Mon Dec 11 13:46:43 +0000 2023;1734208091145822401;"@kumparan Pak Ganjar emang terbaik Visi misi pak Ganjar tetap supot terus pokok nya terbaik calon presiden 2024 harus bisa menang dan selalu banyak yang Alin no 3 udahpasti baik bijak maju terus pokok nya gass poll yok gaess 🤟🏻💪🏻👍🏻♥️";0;0;0;1;in;1685546095898996737;1734177613244162258;RenoRexa21328;https://twitter.com/RenoRexa21328/status/1734208091145822401
Mon Dec 11 13:45:34 +0000 2023;1734207799411032259;"@kumparan Dukung visi misinya bapaak ganjar-mahfud sampai menang capres cawapres 2024";0;0;0;1;in;1691781626911739904;1734171700416410100;ErliAna93171687;https://twitter.com/ErliAna93171687/status/1734207799411032259
Mon Dec 11 13:45:18 +0000 2023;1734207735934156846;"Pilih Capres No 3 Ganjar Pranowo Mahfud MD. Gunakan hak suara Anda untuk perubahan yang positif.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar https://t.co/rgzDaCyLPL";0;0;0;0;in;1720440608668438528;1734207735934156846;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734207735934156846
Mon Dec 11 13:45:18 +0000 2023;1734207733006553467;"Pilih Capres No 3 Ganjar Pranowo Mahfud MD. Gunakan hak suara Anda untuk perubahan yang positif.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar https://t.co/6I7Te4eWU3";0;0;0;0;in;1720440340350414848;1734207733006553467;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734207733006553467
Mon Dec 11 13:43:47 +0000 2023;1734207352004648993;"@KangDickyAjah Dulu Gw dukung Pak Jokowi 2014 dan 2019, Abis itu Gw Dukung Pak Ganjar karena Pak Jokowi sering endorse Pak Ganjar. Tiba2 Setelah Ganjar dijadikan Capres sama PDIP jadi Banyak Yang Menghina Pak Jokowi, maka Gw Tinggalkan Ganjar dan Kembali ke Pak Jokowi.";0;0;0;0;in;1554068801989124101;1734189223547404622;pulsacorner;https://twitter.com/pulsacorner/status/1734207352004648993
Mon Dec 11 13:43:42 +0000 2023;1734207330676572559;"8 Survei Terbaru Capres di Pilpres RI, Anies-Prabowo-Ganjar https://t.co/SlO9WvspgU #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/5XBvvbInnY";1;1;0;0;in;1637364641364836353;1734207330676572559;SonnyTulang;https://twitter.com/SonnyTulang/status/1734207330676572559
Mon Dec 11 13:43:42 +0000 2023;1734207329539878939;"@kumparan ganjar mahfud emang capres dan cawapres terbaik, m3nang";0;0;0;0;in;1176776862762074112;1734111086071406618;agungian2;https://twitter.com/agungian2/status/1734207329539878939
Mon Dec 11 13:43:17 +0000 2023;1734207227186319810;"@ekokuntadhi1 Dulu Gw dukung Pak Jokowi 2014 dan 2019, Abis itu Gw Dukung Pak Ganjar karena Pak Jokowi sering endorse Pak Ganjar. Tiba2 Setelah Ganjar dijadikan Capres sama PDIP jadi Banyak Yang Menghina Pak Jokowi, maka Gw Tinggalkan Ganjar dan Kembali ke Pak Jokowi.";0;0;0;0;in;1554068801989124101;1733714576599138747;pulsacorner;https://twitter.com/pulsacorner/status/1734207227186319810
Mon Dec 11 13:43:06 +0000 2023;1734207179522236484;"@mediaindonesia capres idamanku ya pak Ganjar m3nang sampai kapanpun";0;0;0;0;in;1503314066630008836;1733861648757391400;rizkikeknya;https://twitter.com/rizkikeknya/status/1734207179522236484
Mon Dec 11 13:42:40 +0000 2023;1734207070625530082;"@ch_chotimah2 Dulu Gw dukung Pak Jokowi 2014 dan 2019, Abis itu Gw Dukung Pak Ganjar karena Pak Jokowi sering endorse Pak Ganjar. Tiba2 Setelah Ganjar dijadikan Capres sama PDIP jadi Banyak Yang Menghina Pak Jokowi, maka Gw Tinggalkan Ganjar dan Kembali ke Pak Jokowi.";0;0;0;0;in;1554068801989124101;1733786166942740514;pulsacorner;https://twitter.com/pulsacorner/status/1734207070625530082
Mon Dec 11 13:41:41 +0000 2023;1734206824088551516;"@kumparan Sehat Selalu Pak Ganjar, Calon Pemimpin Bangsa yang begitu menghargai toleransi";0;0;0;0;in;1729453388071579648;1734120615135883404;AngelMonic91488;https://twitter.com/AngelMonic91488/status/1734206824088551516
Mon Dec 11 13:41:29 +0000 2023;1734206774608293950;"@mediaindonesia Calon pemimpin yang cerdas dan tegas. Maju terus pak Ganjar pasti m3nang";0;0;0;0;in;1729526800542572544;1733861648757391400;Jeannenamira;https://twitter.com/Jeannenamira/status/1734206774608293950
Mon Dec 11 13:40:52 +0000 2023;1734206619800699353;"@KataNadiaaa Ganjar Mahfud siap mengikuti Debat Capres dan Cawapres. Tapi klo gak ada saling sanggah ataupun lempar pertanyaan keknya gak seru ya? Oiyaa, kan kubu sebelah takut ya?";0;0;0;0;in;1722517487399698432;1734080641220980786;GonoSamin59450;https://twitter.com/GonoSamin59450/status/1734206619800699353
Mon Dec 11 13:40:18 +0000 2023;1734206475537367532;"Yakin Milih Ganjar Pranowo, dengan Capres No 3, wujudkan masa depan Indonesia yang lebih baik.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440340350414848;1734206475537367532;MelissaHay25071;https://twitter.com/MelissaHay25071/status/1734206475537367532
Mon Dec 11 13:40:16 +0000 2023;1734206468734288245;"Yakin Milih Ganjar Pranowo, dengan Capres No 3, wujudkan masa depan Indonesia yang lebih baik.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440608668438528;1734206468734288245;Seneviratn41848;https://twitter.com/Seneviratn41848/status/1734206468734288245
Mon Dec 11 13:38:27 +0000 2023;1734206009122631686;"3 Pasangan Capres-Cawapres bertemu di Panggung Debat! Adu Gagasan dan Strategi.  Anies Baswedan - Muhaimin Iskandar Prabowo Subianto - Gibran Rakabuming Raka Ganjar Pranowo - Mahfud MD  Apa solusi mereka untuk permasalahan bangsa?  Host:  Abraham Silaban Anisha Dasuki Cak Lontong… https://t.co/txqrxF4SBi";0;0;0;1;in;132078023;1734206009122631686;officialinews_;https://twitter.com/officialinews_/status/1734206009122631686
Mon Dec 11 13:37:23 +0000 2023;1734205740133523932;"@tpdGMjabar @ganjar_pranowo @mohmahfudmd @ganjarpranowo Capres dan Cawarpes terbaik dari yg terbaik, All in pak Ganjar Mahfud😎";0;0;0;0;in;1729140580679290880;1734168373259538634;antoni5g;https://twitter.com/antoni5g/status/1734205740133523932
Mon Dec 11 13:36:01 +0000 2023;1734205399841304874;"Yang Harus dikasihani itu Capres 03  Masih mending  Prabowo Gibran Udah mikirin Putaran ke dua Lah situ Stress Belum Tentu Lolos Putaran Pertama  🤭  FYI Ganjar  Lebih duluan Tebar pesona  Gila2an Konser &amp  Bagi2 sana sini sebelum musim copras capres 🤣🤣 https://t.co/6DaVdPooyK";3;8;11;27;in;1251824880967774208;1734205399841304874;Heraloebss;https://twitter.com/Heraloebss/status/1734205399841304874
Mon Dec 11 13:35:58 +0000 2023;1734205387040317907;"Acara dialog diikuti perwakilan pertani, budayawan, seniman, pelaku UMKM hingga kalangan milenial.  Dalam kesempatan itu, warga menyampaikan keluh kesahnya pada Mahfud MD yang berpasangan dengan Ganjar Pranowo sebagai Capres di Pilpres 2024.  #SahabatGanjar #GanjarMahfud2024 https://t.co/voc9qZOFop";0;0;0;0;in;1441817047529242627;1734205222392885668;di_dimu54412940;https://twitter.com/di_dimu54412940/status/1734205387040317907
